ticker,ticker_nm,market_cap,market_cap_ratio,share_count,foreign_ratio,industry
057880,토필드,61601934730,0.0,19775902,,영상 및 음향기기 제조업
023960,에쓰씨엔지니어링,61507608030,0.0,10963923,,토목 건설업
094970,제이엠티,61382299600,0.0,16748240,,전자부품 제조업
089530,에이티세미콘,61346944373,0.0,64643777,,반도체 제조업
216400,바이오코아,61215766400,0.0,6878176,,
032750,삼진,61200000000,0.0,6000000,,통신 및 방송 장비 제조업
263540,샘코,61191810510,0.0,7936681,,"항공기,우주선 및 부품 제조업"
004830,덕성,61073600000,0.0,15680000,,플라스틱제품 제조업
065690,대진디엠피,61003800000,0.0,13864500,,고무제품 제조업
043910,자연과환경,60939095815,0.0,33949357,,환경 정화 및 복원업
170030,현대공업,60899800000,0.0,15340000,,자동차 신품 부품 제조업
191410,육일씨엔에쓰,60890768400,0.0,9225874,,전자부품 제조업
219750,지티지웰니스,60872673900,0.0,4646769,,
233250,메디안디노스틱,60866709900,0.0,1746534,,
237750,피앤씨테크,60808176000,0.0,6496600,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
016670,포비스티앤씨,60718257870,0.0,40078058,,기타 전문 도매업
222980,한국맥널티,60695000000,0.0,4975000,,기타 식품 제조업
092300,현우산업,60633799380,0.0,14317308,,전자부품 제조업
005360,모나미,60565868935,0.0,18897307,,생활용품 도매업
064510,에코마이스터,60415824000,0.0,10788540,,특수 목적용 기계 제조업
054040,한국컴퓨터,60267337500,0.0,16071290,,전자부품 제조업
001275,부국증권우,60150000000,0.0,3000000,,
105740,디케이락,60100257600,0.0,8232912,,일반 목적용 기계 제조업
099660,한솔신텍,60084358278,0.0,63987602,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
180060,탑선,60049995000,0.0,8006666,,
013700,까뮤이앤씨,59826771000,0.0,4515228,,건물 건설업
017250,인터엠,59769126280,0.0,21045467,,영상 및 음향기기 제조업
221980,케이디켐,59715040000,0.0,4034800,,기타 화학제품 제조업
091340,S&K폴리텍,59688977100,0.0,11703721,,전자부품 제조업
109860,동일금속,59640000000,0.0,7000000,,금속 주조업
008420,문배철강,59562682025,0.0,20503505,,1차 철강 제조업
060900,퍼시픽바이오,59533453980,0.0,43614252,,석유 정제품 제조업
032940,원익,59445002560,0.0,12634432,,기계장비 및 관련 물품 도매업
069460,대호에이엘,59425297410,0.0,27134839,,1차 비철금속 제조업
215480,토박스코리아,59272816245,0.0,36252487,,"섬유, 의복, 신발 및 가죽제품 소매업"
115500,케이씨에스,59220000000,0.0,12000000,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
046970,우리로,59093961700,0.0,24368644,,통신 및 방송 장비 제조업
039610,화성밸브,59040800000,0.0,7280000,,일반 목적용 기계 제조업
037760,쎄니트,59038447145,0.0,33832921,,1차 철강 제조업
019990,에너토크,59024332400,0.0,9756088,,일반 목적용 기계 제조업
001560,제일연마,59000000000,0.0,10000000,,기타 비금속 광물제품 제조업
078860,아이오케이,58994311080,0.0,132870070,,소프트웨어 개발 및 공급업
041020,인프라웨어,58967868400,0.0,31618160,,소프트웨어 개발 및 공급업
045300,성우테크론,58875920340,0.0,8800586,,전자부품 제조업
256940,케이피에스,58712500000,0.0,4270000,,특수 목적용 기계 제조업
049830,승일,58622990720,0.0,6132112,,기타 금속 가공제품 제조업
024830,세원물산,58617000000,0.0,8350000,,자동차 신품 부품 제조업
024070,WISCOM,58601088000,0.0,15025920,,플라스틱제품 제조업
053290,NE능률,58445655860,0.0,13497842,,"서적, 잡지 및 기타 인쇄물 출판업"
133750,메가엠디,58382027730,0.0,22368593,,일반 교습 학원
205470,휴마시스,58380863535,0.0,26357049,,의료용품 및 기타 의약 관련제품 제조업
054920,한컴시큐어,58175435520,0.0,13466536,,소프트웨어 개발 및 공급업
052670,제일바이오,58125000000,0.0,15000000,,의약품 제조업
119500,포메탈,58051436800,0.0,11847232,,기타 금속 가공제품 제조업
032680,소프트센,58020790100,0.0,30780260,,기계장비 및 관련 물품 도매업
189690,포시에스,57993674670,0.0,7168563,,소프트웨어 개발 및 공급업
031310,아이즈비전,57964209450,0.0,15772574,,무점포 소매업
028080,휴맥스홀딩스,57856527600,0.0,12577506,,기타 금융업
031860,엔에스엔,57853246640,0.0,20588344,,상품 종합 도매업
052190,이에스에이,57253455360,0.0,14909754,,창작 및 예술관련 서비스업
054540,삼영엠텍,57200000000,0.0,13000000,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
050860,아세아텍,56962500000,0.0,17500000,,특수 목적용 기계 제조업
066310,큐에스아이,56871440100,0.0,8278230,,반도체 제조업
071090,하이스틸,56798409600,0.0,1999944,,1차 철강 제조업
101170,우림기계,56767500000,0.0,13500000,,일반 목적용 기계 제조업
010470,오리콤,56746331250,0.0,11498750,,광고업
082850,우리이티아이,56672917665,0.0,41518621,,전구 및 조명장치 제조업
051780,큐로홀딩스,56641821902,0.0,60193222,,음·식료품 및 담배 도매업
109070,KGP,56614071150,0.0,9296235,,"골판지, 종이 상자 및 종이용기 제조업"
064480,브리지텍,56535325000,0.0,11952500,,소프트웨어 개발 및 공급업
044380,주연테크,56498310440,0.0,98773270,,컴퓨터 및 주변장치 제조업
044060,조광ILI,56348239200,0.0,9885656,,일반 목적용 기계 제조업
026940,부국철강,56300000000,0.0,20000000,,1차 철강 제조업
011420,갤럭시아에스엠,56201273760,0.0,27549644,,스포츠 서비스업
071850,캐스텍코리아,56050093170,0.0,12373089,,자동차 신품 부품 제조업
021050,서원,56020016200,0.0,47474590,,금속 주조업
053160,프리엠스,55980000000,0.0,6000000,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
148140,비디아이,55973300000,0.0,5280500,,일반 목적용 기계 제조업
238120,로고스바이오,55897958200,0.0,3594724,,사진장비 및 광학기기 제조업
005305,롯데칠성우,55744789000,0.0,77531,,
013810,스페코,55251121900,0.0,14655470,,특수 목적용 기계 제조업
066790,씨씨에스,55025916755,0.0,84266335,,텔레비전 방송업
007120,미래아이앤지,54901279070,0.0,103587319,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
023460,CNH,54870000000,0.0,37200000,,신탁업 및 집합투자업
084180,수성,54852103200,0.0,9424760,,일반 목적용 기계 제조업
075130,플랜티넷,54835200000,0.0,8960000,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
014910,성문전자,54758068170,0.0,19486857,,전자부품 제조업
226360,이엑스티,54696759840,0.0,25322574,,"건축기술, 엔지니어링 및 관련 기술 서비스업"
004140,동방,54640269600,0.0,32523970,,도로 화물 운송업
263920,에스엔피월드,54584699400,0.0,7876580,,그외 기타 제품 제조업
099220,SDN,54512408800,0.0,35169296,,기계장비 및 관련 물품 도매업
001210,금호전기,54498481880,0.0,6916051,,전구 및 조명장치 제조업
018500,동원금속,54471723495,0.0,35954933,,자동차 신품 부품 제조업
002220,한일철강,54468000000,0.0,2040000,,1차 철강 제조업
039020,이건홀딩스,54299625620,0.0,14327078,,기타 금융업
039240,경남스틸,54250000000,0.0,5000000,,1차 철강 제조업
006890,태경화학,53882000000,0.0,11600000,,기초 화학물질 제조업
072130,유엔젤,53771475050,0.0,13195454,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
000760,이화산업,53760000000,0.0,2800000,,기타 전문 도매업
028040,미래SCI,53691796785,0.0,20770521,,기타 비금속 광물제품 제조업
066410,투윈글로벌,53407027978,0.0,61670933,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
105550,트루윈,53405958480,0.0,10038714,,전자부품 제조업
900180,완리,53384581184,0.0,107630204,,기타 금융업
010600,와이비로드,53145845740,0.0,15249884,,상품 중개업
024900,덕양산업,53080917400,0.0,32564980,,자동차 신품 부품 제조업
197210,리드,52927791150,0.0,51386205,,특수 목적용 기계 제조업
101930,인화정공,52910767350,0.0,9331705,,선박 및 보트 건조업
012340,뉴인텍,52809547000,0.0,49125160,,전자부품 제조업
058530,크레아플래닛,52709424264,0.0,54677826,,특수 목적용 기계 제조업
021880,메이슨캐피탈,52673022660,0.0,96647748,,기타 금융업
011080,형지I&C,52590151800,0.0,38955668,,봉제의복 제조업
005820,원림,52580000000,0.0,2200000,,편조원단 제조업
115480,씨유메디칼,52549168500,0.0,15570124,,의료용 기기 제조업
024740,한일단조,52459280640,0.0,29891328,,자동차 신품 부품 제조업
096040,이트론,52230492288,0.0,181355876,,컴퓨터 및 주변장치 제조업
036620,버추얼텍,52224976525,0.0,28933505,,기타 전문 도매업
018700,바른손,52070105500,0.0,13903900,,음식점업
019540,일지테크,52026975000,0.0,13513500,,자동차 신품 부품 제조업
010240,흥국,52001777120,0.0,6161348,,특수 목적용 기계 제조업
017000,신원종합개발,51951019320,0.0,10068027,,건물 건설업
027580,상보,51825664065,0.0,27205073,,전자부품 제조업
025880,케이씨피드,51819159800,0.0,16715858,,동물용 사료 및 조제식품 제조업
033110,이디,51746235498,0.0,54241337,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
093230,이아이디,51652563254,0.0,122690174,,기타 전문 도매업
187270,신화콘텍,51633301470,0.0,9948613,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
070300,한솔시큐어,51562518000,0.0,7366074,,소프트웨어 개발 및 공급업
003010,혜인,51486625350,0.0,12712747,,기계장비 및 관련 물품 도매업
052460,아이크래프트,51384315840,0.0,8053968,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
150900,파수닷컴,51328974780,0.0,9198741,,소프트웨어 개발 및 공급업
038950,파인디지털,51207840300,0.0,10200765,,통신 및 방송 장비 제조업
28513K,SK케미칼우,51199317000,0.0,1458670,,
026150,특수건설,51173447680,0.0,9994814,,토목 건설업
060540,에스에이티,50802496355,0.0,25212157,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
115440,우리넷,50734708700,0.0,6365710,,통신 및 방송 장비 제조업
086060,진바이오텍,50716357430,0.0,8610587,,동물용 사료 및 조제식품 제조업
003465,유화증권우,50681632500,0.0,3495285,,
089150,케이씨티,50592500000,0.0,17150000,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
067920,이글루시큐리티,50582147400,0.0,10996119,,소프트웨어 개발 및 공급업
002680,한탑,50544000000,0.0,20800000,,"곡물가공품, 전분 및 전분제품 제조업"
064290,인텍플러스,50523934725,0.0,11043483,,특수 목적용 기계 제조업
039310,세중,50468842595,0.0,18121667,,여행사 및 기타 여행보조 서비스업
203450,유니온커뮤니티,50348994010,0.0,14679007,,통신 및 방송 장비 제조업
187790,나노,50256761600,0.0,15705238,,기초 화학물질 제조업
079000,와토스코리아,50184000000,0.0,7200000,,플라스틱제품 제조업
008370,원풍,50160000000,0.0,12000000,,플라스틱제품 제조업
182360,큐브엔터,49958681960,0.0,26573767,,오디오물 출판 및 원판 녹음업
052900,KMH하이텍,49933056435,0.0,46885499,,플라스틱제품 제조업
071950,코아스,49915144150,0.0,30907210,,가구 제조업
020120,키다리스튜디오,49872529350,0.0,15832549,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
038620,위즈코프,49788100600,0.0,35562929,,연료 소매업
109080,옵티시스,49596800000,0.0,5636000,,통신 및 방송 장비 제조업
020180,대신정보통신,49573300350,0.0,38428915,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
085910,네오티스,49506482610,0.0,11013678,,자동차 신품 부품 제조업
002690,동일제강,49500000000,0.0,15000000,,1차 철강 제조업
078650,코렌,49467569795,0.0,30071471,,사진장비 및 광학기기 제조업
002070,남영비비안,49449204000,0.0,6867945,,봉제의복 제조업
011300,성안,49409480340,0.0,56857860,,직물직조 및 직물제품 제조업
210120,빅텐츠,49270000000,0.0,1895000,,
128660,피제이메탈,49234687465,0.0,24803369,,1차 비철금속 제조업
177830,파버나인,49218294840,0.0,10711272,,전자부품 제조업
009190,대양금속,49148552670,0.0,12317933,,1차 철강 제조업
023150,MH에탄올,49067197900,0.0,7378526,,알코올음료 제조업
246250,에스엘에스바이오,48905665200,0.0,5822103,,
053050,지에스이,48879783110,0.0,29987597,,연료용 가스 제조 및 배관공급업
049720,고려신용정보,48834500000,0.0,14300000,,기타 사업지원 서비스업
044180,KD건설,48729764818,0.0,355691714,,건물 건설업
232680,라온테크,48647357500,0.0,4230205,,
048830,엔피케이,48588580185,0.0,18723923,,합성고무 및 플라스틱 물질 제조업
023810,인팩,48500000000,0.0,10000000,,자동차 신품 부품 제조업
159910,스킨앤스킨,48455424960,0.0,81850380,,기타 화학제품 제조업
073640,삼원테크,48453220480,0.0,35627368,,기타 금속 가공제품 제조업
100660,서암기계공업,48384000000,0.0,12600000,,일반 목적용 기계 제조업
081150,티플랙스,48294119980,0.0,24268402,,기타 금속 가공제품 제조업
214330,금호에이치티,48239100000,0.0,9765000,,자동차 신품 부품 제조업
009140,경인전자,48223467900,0.0,1570797,,전자부품 제조업
032080,아즈텍WB,48212956620,0.0,20916684,,"섬유제품 염색, 정리 및 마무리 가공업"
046310,백금T&A,47951062500,0.0,14313750,,통신 및 방송 장비 제조업
054940,엑사이엔씨,47935776860,0.0,33173548,,실내건축 및 건축마무리 공사업
126640,화신정공,47831661405,0.0,36373887,,자동차 신품 부품 제조업
035200,프럼파스트,47680570630,0.0,8846117,,플라스틱제품 제조업
002410,범양건영,47539190000,0.0,23769595,,건물 건설업
113810,디젠스,47518907100,0.0,22628051,,자동차 신품 부품 제조업
013310,아진산업,47398708245,0.0,13221397,,자동차 신품 부품 제조업
170790,파이오링크,47377240300,0.0,6856330,,통신 및 방송 장비 제조업
123260,사파이어테크놀로지,47331015690,0.0,23547769,,반도체 제조업
123750,알톤스포츠,47288761870,0.0,12746297,,그외 기타 운송장비 제조업
059100,아이컴포넌트,47233344800,0.0,7070860,,전자부품 제조업
010660,화천기계,47080000000,0.0,2200000,,특수 목적용 기계 제조업
108675,LG하우시스우,46971015000,0.0,1032330,,
013000,세우글로벌,46907595900,0.0,23690705,,기타 전문 도매업
008470,부스타,46898784000,0.0,8404800,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
250060,모비스,46862508820,0.0,28230427,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
019770,서연탑메탈,46833000000,0.0,11650000,,특수 목적용 기계 제조업
225590,패션플랫폼,46774978000,0.0,22706300,,봉제의복 제조업
072770,네오디안테크놀로지,46772824560,0.0,35433958,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
094940,푸른기술,46676834200,0.0,6574202,,컴퓨터 및 주변장치 제조업
237720,케이엠제약,46659350400,0.0,2243238,,
033310,디케이디앤아이,46581511320,0.0,21972411,,기타 금속 가공제품 제조업
033430,디에스티,46518139170,0.0,9248139,,기타 전문 도매업
062860,티엘아이,46352420400,0.0,9872720,,반도체 제조업
900110,이스트아시아홀딩스,46282665000,0.0,92565330,,기타 금융업
174880,장원테크,46183800000,0.0,6045000,,통신 및 방송 장비 제조업
045890,DB라이텍,46121278000,0.0,26355016,,전구 및 조명장치 제조업
075970,동국알앤에스,46092000000,0.0,18400000,,기타 비금속 광물제품 제조업
106080,알비케이이엠디,46038577437,0.0,83554587,,전자부품 제조업
012620,원일특강,45760000000,0.0,4400000,,1차 철강 제조업
093640,다믈멀티미디어,45663405240,0.0,6532676,,반도체 제조업
284420,휴럼,45571125000,0.0,3645690,,
027970,세하,45527015380,0.0,29562997,,"펄프, 종이 및 판지 제조업"
007280,한국특수형강,45412612560,0.0,18020878,,1차 철강 제조업
219130,타이거일렉,45273459300,0.0,6314290,,전자부품 제조업
032580,피델릭스,45248000600,0.0,20567273,,반도체 제조업
014940,오리엔탈정공,45006015600,0.0,40545960,,선박 및 보트 건조업
000105,유한양행우,44875720000,0.0,236188,,
089890,고려반도체,44742665340,0.0,8426114,,특수 목적용 기계 제조업
005670,푸드웰,44720000000,0.0,8000000,,"과실, 채소 가공 및 저장 처리업"
057030,와이비엠넷,44615226295,0.0,16312697,,교육지원 서비스업
153490,우리이앤엘,44610600000,0.0,49900000,,반도체 제조업
083500,에프엔에스테크,44589514050,0.0,6625485,,특수 목적용 기계 제조업
130500,GH신소재,44440000000,0.0,11000000,,기타 섬유제품 제조업
131760,파인텍,44272460275,0.0,10236407,,전자부품 제조업
039670,스포츠서울,44156380695,0.0,30770997,,"서적, 잡지 및 기타 인쇄물 출판업"
006050,국영지앤엠,44142482395,0.0,34895243,,유리 및 유리제품 제조업
002710,TCC동양,44014725000,0.0,22342500,,1차 철강 제조업
016920,카스,43914559040,0.0,21474112,,기계장비 및 관련 물품 도매업
189860,서전기전,43886979500,0.0,4849390,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
054930,유신,43800000000,0.0,3000000,,"건축기술, 엔지니어링 및 관련 기술 서비스업"
106520,디지탈옵틱,43614501290,0.0,34342127,,사진장비 및 광학기기 제조업
101670,코리아에스이,43564500000,0.0,18900000,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
104460,동양피엔에프,43336613125,0.0,10713625,,일반 목적용 기계 제조업
038110,에코플라스틱,43236638190,0.0,22696398,,자동차 신품 부품 제조업
232530,이엠티,43192657200,0.0,10044804,,
007770,한일화학,43173000000,0.0,3510000,,기초 화학물질 제조업
242420,본느,43127910000,0.0,3242700,,
030270,에스마크,43083633206,0.0,99962026,,방적 및 가공사 제조업
010580,지코,43044244728,0.0,50521414,,자동차 신품 부품 제조업
072990,에이치시티,42913981580,0.0,4579934,,기타 과학기술 서비스업
192390,윈하이텍,42904437150,0.0,9863089,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
051390,YW,42752960520,0.0,11355368,,상품 종합 도매업
005030,부산주공,42666546825,0.0,27089871,,자동차 신품 부품 제조업
131220,대한과학,42663421920,0.0,7255684,,기계장비 및 관련 물품 도매업
121850,코이즈,42658002000,0.0,10532840,,플라스틱제품 제조업
086220,네추럴FNP,42611142940,0.0,9303743,,
032860,GMR 머티리얼즈,42562069200,0.0,67558840,,"해체, 선별 및 원료 재생업"
176440,에이치엔티,42484974000,0.0,13402200,,전자부품 제조업
011390,부산산업,42451200000,0.0,1056000,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
181340,이즈미디어,42411502000,0.0,7045100,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
037400,우리조명,42369688200,0.0,24923346,,전구 및 조명장치 제조업
008110,대동전자,42224049175,0.0,10490447,,통신 및 방송 장비 제조업
145270,케이탑리츠,42218813096,0.0,43345804,,부동산 임대 및 공급업
096610,알에프세미,42147834300,0.0,8120970,,반도체 제조업
212560,네오오토,42131052050,0.0,7874963,,자동차 신품 부품 제조업
035460,기산텔레콤,42055625900,0.0,14577340,,통신 및 방송 장비 제조업
079810,디이엔티,41799712150,0.0,8979530,,특수 목적용 기계 제조업
056000,신스타임즈,41769468000,0.0,14016600,,소프트웨어 개발 및 공급업
009810,엔케이물산,41654128350,0.0,67730290,,기타 전문 도매업
062580,인산가,41360000000,0.0,4400000,,
009180,한솔로지스틱스,41358336750,0.0,16477425,,기타 운송관련 서비스업
038340,UCI,41351569200,0.0,11486547,,일차전지 및 축전지 제조업
069330,유아이디,41250638240,0.0,11887792,,전자부품 제조업
155900,바다로19호,41192010840,0.0,15200004,,운송장비 임대업
065420,에스아이리소스,40996852120,0.0,52830995,,석탄 광업
065770,CS,40966451250,0.0,18835150,,통신 및 방송 장비 제조업
024060,흥구석유,40950000000,0.0,15000000,,기타 전문 도매업
050320,에스아이티글로벌,40659358600,0.0,12627130,,기계장비 및 관련 물품 도매업
220180,핸디소프트,40524138870,0.0,7463009,,소프트웨어 개발 및 공급업
015540,메디플란트,40308119910,0.0,4348233,,기타 사업지원 서비스업
154030,아시아종묘,40179750040,0.0,9215539,,작물 재배업
258610,이더블유케이,40152335360,0.0,7380944,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
038530,골드퍼시픽,40133949390,0.0,6655713,,생활용품 도매업
090740,연이정보통신,39920000000,0.0,16000000,,전자부품 제조업
006200,한국전자홀딩스,39782665600,0.0,46803136,,기타 금융업
019180,티에이치엔,39600000000,0.0,18000000,,기타 전기장비 제조업
072950,빛샘전자,39540000000,0.0,6000000,,전자부품 제조업
097800,윈팩,39375356790,0.0,34091218,,반도체 제조업
008800,행남자기,39168889200,0.0,113863050,,"내화, 비내화 요업제품 제조업"
021650,한국큐빅,38955300000,0.0,14590000,,플라스틱제품 제조업
003780,진양산업,38870000000,0.0,13000000,,플라스틱제품 제조업
053270,구영테크,38697610170,0.0,19794174,,자동차 신품 부품 제조업
030720,동원수산,38610998170,0.0,4294883,,어로 어업
038010,제일테크노스,38475000000,0.0,9000000,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
131400,액트,38206878600,0.0,17366763,,전자부품 제조업
002290,삼일기업공사,38192000000,0.0,12400000,,건물 건설업
060480,국일신동,38149600000,0.0,11090000,,1차 비철금속 제조업
228180,티씨엠생명과학,38119890000,0.0,2006310,,
141070,맥스로텍,37797014640,0.0,24866457,,특수 목적용 기계 제조업
002870,신풍제지,37755396000,0.0,34958700,,"펄프, 종이 및 판지 제조업"
006110,삼아알미늄,37730000000,0.0,11000000,,1차 비철금속 제조업
078350,한양디지텍,37700000000,0.0,10000000,,반도체 제조업
002420,세기상사,37579982400,0.0,407592,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
250300,제이에스피브이,37521183535,0.0,23672671,,
033050,제이엠아이,37466243300,0.0,32579342,,기록매체 복제업
115610,이미지스,37233616440,0.0,7669128,,반도체 제조업
052600,한네트,37177295500,0.0,11563700,,전기 통신업
114190,웰크론강원,37141128050,0.0,15253030,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
126340,비나텍,37046647000,0.0,3367877,,
067010,이씨에스,37012500000,0.0,7500000,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
08537M,루트로닉3우C,36957069000,0.0,1559370,,
206950,볼빅,36932100000,0.0,4010000,,
008775,호텔신라우,36917258900,0.0,751879,,
236340,메디젠휴먼케어,36878272000,0.0,2304892,,
115570,스타플렉스,36850821140,0.0,6453734,,플라스틱제품 제조업
003680,한성기업,36757051210,0.0,5477951,,수산물 가공 및 저장 처리업
065440,이루온,36736423100,0.0,15275020,,소프트웨어 개발 및 공급업
134580,디엠티,36731250000,0.0,11250000,,통신 및 방송 장비 제조업
023440,제일제강,36705380850,0.0,26032185,,1차 철강 제조업
031820,콤텍시스템,36469928570,0.0,31851466,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
004920,씨아이테크,36412268394,0.0,44787538,,그외 기타 제품 제조업
253840,수젠텍,36243616400,0.0,2448893,,
100030,모바일리더,35956668300,0.0,3283714,,소프트웨어 개발 및 공급업
003925,남양유업우,35915661000,0.0,166662,,
000440,중앙에너비스,35868268800,0.0,1245426,,기타 전문 도매업
196700,웹스,35684529980,0.0,6849238,,합성고무 및 플라스틱 물질 제조업
098120,마이크로컨텍솔,35620202310,0.0,8312766,,전자부품 제조업
002355,넥센타이어1우B,35490000000,0.0,6500000,,
005450,신한,35465336950,0.0,7022839,,건물 건설업
058450,일야,35452500000,0.0,9780000,,통신 및 방송 장비 제조업
026260,카테아,35420674466,0.0,89900189,,상품 종합 도매업
094860,코닉글로리,35406225066,0.0,47653062,,소프트웨어 개발 및 공급업
051380,피씨디렉트,35363237840,0.0,7540136,,기계장비 및 관련 물품 도매업
003720,삼영화학,35360000000,0.0,34000000,,플라스틱제품 제조업
080530,코디,35337403920,0.0,19686576,,기타 화학제품 제조업
217190,제너셈,35032850130,0.0,8769174,,특수 목적용 기계 제조업
015020,이스타코,35009757200,0.0,42851600,,부동산 임대 및 공급업
032280,삼일,34778150550,0.0,16213590,,도로 화물 운송업
082660,삼우엠스,34608776202,0.0,40336569,,통신 및 방송 장비 제조업
067730,로지시스,34468002180,0.0,9340922,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
229480,줌인터넷,34459097600,0.0,10768468,,
093380,풍강,34231819545,0.0,9879313,,기타 금속 가공제품 제조업
010420,한솔PNS,34223330040,0.0,20493012,,기타 전문 도매업
079170,한창산업,34112000000,0.0,5200000,,1차 비철금속 제조업
205290,케미메디,34101871290,0.0,7503162,,
200580,메디쎄이,34085958200,0.0,3478159,,
091440,텔레필드,34063375740,0.0,7620442,,통신 및 방송 장비 제조업
003475,유안타증권우,33959117560,0.0,12912212,,
000950,전방,33852000000,0.0,1680000,,방적 및 가공사 제조업
044990,에이치엔에스하이텍,33799788000,0.0,7511064,,
060380,동양에스텍,33750000000,0.0,10000000,,1차 철강 제조업
105330,케이엔더블유,33628401180,0.0,5661347,,플라스틱제품 제조업
050760,에스폴리텍,33322743120,0.0,16334678,,플라스틱제품 제조업
039740,한국정보공학,33276347550,0.0,8018397,,기타 전문 도매업
122800,썬텍,33153085000,0.0,33153085,,금속 주조업
058110,멕아이씨에스,33134070000,0.0,5361500,,의료용 기기 제조업
277880,티에스아이,33117540000,0.0,5519590,,
001465,BYC우,32953905000,0.0,215385,,
044780,에이치케이,32943579795,0.0,18455787,,특수 목적용 기계 제조업
099340,하나니켈1호,32541366000,0.0,22756200,,신탁업 및 집합투자업
045340,토탈소프트,32263810800,0.0,8558040,,소프트웨어 개발 및 공급업
234070,에이원알폼,32153266600,0.0,3533326,,
032040,C&S자산관리,32149836250,0.0,7348534,,기타 사업지원 서비스업
073540,에프알텍,31920000000,0.0,11400000,,통신 및 방송 장비 제조업
054300,팬스타엔터프라이즈,31625081167,0.0,41124943,,일반 목적용 기계 제조업
230980,솔트웍스,31429594400,0.0,9057520,,소프트웨어 개발 및 공급업
023790,동일철강,31363512950,0.0,7345085,,1차 철강 제조업
043360,디지아이,31320000000,0.0,9000000,,컴퓨터 및 주변장치 제조업
023770,플레이위드,31216867000,0.0,3460850,,소프트웨어 개발 및 공급업
221610,한솔씨앤피,31190586130,0.0,3993673,,기타 화학제품 제조업
096350,대창솔루션,31122000000,0.0,18200000,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
172580,하이골드12호,31045910000,0.0,13044500,,운송장비 임대업
234100,세원,31025820000,0.0,3633000,,자동차 신품 부품 제조업
281310,바이오시네틱스,30960000000,0.0,2580000,,
153460,네이블,30952266360,0.0,6530014,,소프트웨어 개발 및 공급업
070590,한솔인티큐브,30951331830,0.0,13879521,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
080580,오킨스전자,30659000000,0.0,6200000,,전자부품 제조업
054410,케이피티,30613000000,0.0,5060000,,기타 금속 가공제품 제조업
130740,티피씨글로벌,30523500000,0.0,9450000,,자동차 신품 부품 제조업
024940,PN풍년,30500000000,0.0,10000000,,기타 금속 가공제품 제조업
077280,한컴지엠디,30416127360,0.0,11391808,,소프트웨어 개발 및 공급업
010280,쌍용정보통신,30226633398,0.0,40464034,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
140890,트러스제7호,30220320000,0.0,9686000,,부동산 임대 및 공급업
224880,SGA임베디드,30176066950,0.0,4418165,,
051630,진양화학,30120000000,0.0,12000000,,플라스틱제품 제조업
029480,바른테크놀로지,30106071630,0.0,32795285,,통신 및 방송 장비 제조업
245030,스페이스솔루션,30016000000,0.0,1120000,,
043260,성호전자,29653672710,0.0,29506142,,전자부품 제조업
001420,태원물산,29450000000,0.0,7600000,,자동차 신품 부품 제조업
051160,지어소프트,29424712645,0.0,13654159,,소프트웨어 개발 및 공급업
051980,넥스트바이오홀딩스,29193443475,0.0,20486627,,통신 및 방송 장비 제조업
078590,두올산업,29162486550,0.0,12875270,,자동차 신품 부품 제조업
073190,디비케이,28842976400,0.0,11968040,,가구 제조업
279600,미디어젠,28797000000,0.0,2900000,,
099410,동방선기,28368399190,0.0,13541002,,선박 및 보트 건조업
